V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101
-0.257089708,-0.265240833,-0.26453296,-0.269167273,-0.245212594,-0.252253906,-0.253629994,-0.245125075,-0.223788296,-0.23405355,-0.229418067,-0.230216988,-0.222798023,-0.219979933,-0.219425821,-0.206333096,-0.223265636,-0.219496949,-0.196276471,-0.202204645,-0.192644243,-0.203257868,-0.188379768,-0.185424176,-0.178127966,-0.186143068,-0.158325706,-0.173818153,-0.155848002,-0.147197415,-0.157661756,-0.150228712,-0.160483029,-0.143570179,-0.160780957,-0.133760781,-0.133142713,-0.126635714,-0.136121055,-0.120493971,-0.107718454,-0.114827852,-0.119502727,-0.103434171,-0.094193454,-0.091081083,-0.101594106,-0.084452991,-0.091014228,-0.094203082,-0.077448686,-0.086064172,-0.069385958,-0.059346547,-0.069004233,-0.051751123,-0.064123944,-0.069482367,-0.083914535,-0.063016163,-0.027224125,-0.029916228,-0.033019855,-0.044032428,-0.045636942,-0.019556951,-0.040618299,-0.020655954,-0.008974257,-0.025246447,-0.01034931,-0.004009888,-0.00629644,-0.000125905,0.013178528,0.007015025,0.008363836,0.019958898,0.026318399,0.026457128,0.026533327,0.035960501,0.041648878,0.039520224,0.044629978,0.048422328,0.053848276,0.064478958,0.052605805,0.063881931,0.051994002,0.073980313,0.08701341,0.07125351,0.088964323,0.081343083,0.090915696,0.102743439,0.105430449,0.092542461,0.094312182
-0.275535028,-0.268677632,-0.253881767,-0.253242611,-0.253760315,-0.25495351,-0.238548842,-0.247348425,-0.250868625,-0.233983216,-0.239418725,-0.22663908,-0.225252855,-0.217751743,-0.208447324,-0.215586545,-0.212608597,-0.197631751,-0.20087698,-0.188542014,-0.195217249,-0.193456465,-0.199068261,-0.171982178,-0.176933364,-0.172854707,-0.172084807,-0.170280117,-0.167559885,-0.167846586,-0.151334607,-0.164700727,-0.159127662,-0.151157082,-0.144764699,-0.14055634,-0.137285857,-0.121191143,-0.122587911,-0.104322377,-0.112931537,-0.11779818,-0.105141868,-0.102177167,-0.119852898,-0.086769873,-0.081276996,-0.092441299,-0.099536544,-0.081518962,-0.077422627,-0.069537953,-0.057510891,-0.059082609,-0.069366549,-0.074126136,-0.057643885,-0.043698319,-0.060517139,-0.04553824,-0.035815672,-0.041737571,-0.03452115,-0.029585866,-0.036091644,-0.01196397,-0.016225066,-0.022909917,-0.010886565,0.004883349,0.001073502,0.00510699,0.001795279,0.008658528,0.014329337,0.009282282,0.001642984,0.023521044,0.022289699,0.047839471,0.038245802,0.034513134,0.036479711,0.035329704,0.043994234,0.053746823,0.062196919,0.062456606,0.078338518,0.06894521,0.079051336,0.073444738,0.091361258,0.073611834,0.084559343,0.099600968,0.099226322,0.09351931,0.097413061,0.095704832,0.101331452
-0.272985132,-0.257986852,-0.255165572,-0.252633085,-0.246538183,-0.247451677,-0.242236591,-0.2455824,-0.235323076,-0.22588513,-0.226660849,-0.221256178,-0.23421601,-0.227882177,-0.223857191,-0.214148512,-0.211868756,-0.202165923,-0.211288564,-0.192122023,-0.182165424,-0.188759484,-0.19541103,-0.172015744,-0.16316732,-0.17529441,-0.17351108,-0.176031351,-0.164548273,-0.159263079,-0.151113059,-0.148053793,-0.156472112,-0.138627604,-0.131512774,-0.133180748,-0.120590844,-0.128259411,-0.117288406,-0.113732304,-0.113553151,-0.138861218,-0.104332946,-0.109627914,-0.104972426,-0.102129484,-0.09522516,-0.086396315,-0.087418352,-0.073815453,-0.070388465,-0.079135341,-0.066960691,-0.051341195,-0.054413407,-0.051392723,-0.045827882,-0.04973015,-0.037025705,-0.02828391,-0.039260004,-0.03734091,-0.029422635,-0.020874013,-0.020950211,-0.018576818,-0.007520289,-0.012338614,-0.004653006,0.009367681,-0.009685193,-0.009640665,-0.007179079,0.015295271,0.022711657,0.027548418,0.026984033,0.033159371,0.030852029,0.034438091,0.03756286,0.035531529,0.037208395,0.046400026,0.03557517,0.040975931,0.0624318,0.05816742,0.070717174,0.06918361,0.07595327,0.090348583,0.080292082,0.078229302,0.091310649,0.094939867,0.100510181,0.100441518,0.096215307,0.110588198,0.106560337
-0.262076375,-0.272598466,-0.25030205,-0.246194776,-0.250321519,-0.250487212,-0.230427661,-0.230650661,-0.231712737,-0.22492097,-0.235148934,-0.216114203,-0.221096445,-0.221903931,-0.207489366,-0.205568539,-0.202587659,-0.201034376,-0.188938946,-0.1930488,-0.182842513,-0.192448847,-0.174430714,-0.181192696,-0.180963068,-0.174417226,-0.157239862,-0.155955355,-0.171594487,-0.150144442,-0.160297716,-0.137689048,-0.146165911,-0.147479541,-0.147652078,-0.135425388,-0.12388392,-0.122596381,-0.122023464,-0.119602169,-0.112199325,-0.113438155,-0.099879613,-0.105395358,-0.088035177,-0.095690587,-0.080972676,-0.078750558,-0.074495451,-0.068640553,-0.068602878,-0.078296721,-0.062213889,-0.054720628,-0.05630692,-0.056063333,-0.046945315,-0.043835454,-0.056480703,-0.0448315,-0.02950316,-0.036250056,-0.014894871,-0.026163932,-0.015843352,-0.031930254,-0.018168586,-0.021096749,-0.001962429,-0.008057796,-0.015158142,-0.015927741,0.007310697,0.018075417,0.005649022,0.023995406,0.018049005,0.033009004,0.02006317,0.031449472,0.048007102,0.055945878,0.047011047,0.034052117,0.039511407,0.055022046,0.060831789,0.0686181,0.078337126,0.068405504,0.082345746,0.079614373,0.098887397,0.07038337,0.091713401,0.096506072,0.099755378,0.113344165,0.111112437,0.101253186,0.127146656
-0.275118697,-0.26942241,-0.244254105,-0.238107917,-0.238599153,-0.243724022,-0.235638293,-0.244926828,-0.226217378,-0.234341515,-0.233158319,-0.221216142,-0.221555665,-0.211810967,-0.20815457,-0.201956975,-0.203236319,-0.189191242,-0.194418029,-0.184507019,-0.188275208,-0.181721298,-0.185263203,-0.166622146,-0.159336182,-0.162695099,-0.17016105,-0.168934759,-0.149920735,-0.156725433,-0.139345146,-0.13625313,-0.14045661,-0.139066431,-0.137233402,-0.117449892,-0.124667368,-0.111391072,-0.122401569,-0.117466276,-0.112471236,-0.104307256,-0.107000139,-0.108148334,-0.097004081,-0.090089177,-0.094258432,-0.080969029,-0.071050246,-0.079130946,-0.060856426,-0.079071191,-0.067372626,-0.067336498,-0.066687033,-0.058566691,-0.046097726,-0.018050082,-0.035953151,-0.022578641,-0.030984666,-0.029394361,-0.02159063,-0.020131328,-0.026405152,0.006526502,-0.020026964,-0.014458655,-0.003357163,-0.011661351,0.011667537,0.006479117,0.016925611,0.020348741,0.01034463,0.033744281,0.003671165,0.039570457,0.034079188,0.028376905,0.043446955,0.043967639,0.049405354,0.051959202,0.052246037,0.05167529,0.06898853,0.069874093,0.078944765,0.067429963,0.083518291,0.083973371,0.072490719,0.09397256,0.080985143,0.120279388,0.108593265,0.120214894,0.11206084,0.122915785,0.130785384
-0.252442955,-0.250907248,-0.246973684,-0.24084321,-0.25499254,-0.258362975,-0.231244832,-0.24586349,-0.224379518,-0.235656973,-0.221615628,-0.224039317,-0.213608408,-0.209557268,-0.208635386,-0.218532772,-0.213195461,-0.198368743,-0.198545005,-0.194802216,-0.179114045,-0.187596638,-0.168776328,-0.167927357,-0.178108285,-0.171994566,-0.166569698,-0.157541719,-0.161389044,-0.148774131,-0.149300268,-0.138802043,-0.152742982,-0.124868189,-0.130018529,-0.128842347,-0.126961821,-0.123396947,-0.121868034,-0.112790915,-0.098215802,-0.097344542,-0.10546116,-0.096369014,-0.086247394,-0.087407827,-0.094883216,-0.095934369,-0.07011143,-0.074382172,-0.071583299,-0.073105565,-0.065490789,-0.050697217,-0.060209072,-0.04480906,-0.054866301,-0.042879835,-0.034609323,-0.034325422,-0.028170562,-0.043595225,-0.033507453,-0.008275337,-0.023800363,-0.018178532,0.012538985,0.000158906,-0.001436159,0.01128498,0.005115505,0.017025344,0.018204694,0.028298943,0.030997172,0.03308135,0.02803223,0.042389483,0.037505649,0.048221402,0.047516773,0.064050537,0.062436446,0.061790405,0.052719147,0.04551787,0.054788208,0.066107054,0.101611274,0.086010798,0.08225511,0.097078507,0.093289973,0.090206756,0.10676914,0.118297355,0.096008206,0.11306508,0.111290633,0.135540826,0.123186579
-0.269357125,-0.255501264,-0.255740409,-0.254305025,-0.248457716,-0.237198335,-0.225956257,-0.236302425,-0.237721066,-0.21513431,-0.227037276,-0.210098364,-0.216656328,-0.201444399,-0.203823159,-0.205752359,-0.19928907,-0.199453794,-0.194999412,-0.192308929,-0.178908905,-0.184356616,-0.176339762,-0.17482941,-0.167633549,-0.172445256,-0.160616691,-0.148613151,-0.143883799,-0.150446736,-0.141332514,-0.149001723,-0.141410953,-0.143008603,-0.127968319,-0.128790503,-0.118017828,-0.119358853,-0.10409449,-0.115275931,-0.097973749,-0.100852058,-0.104443637,-0.084525298,-0.081958335,-0.087434796,-0.089638305,-0.074356609,-0.081676499,-0.073440746,-0.071668184,-0.067246022,-0.058696001,-0.057266606,-0.050288144,-0.048753541,-0.044305055,-0.032465062,-0.028880218,-0.030080266,-0.031946181,-0.019367287,-0.012822504,-0.009318971,-0.021691633,-0.004918238,-0.002354609,-0.001160197,0.011879289,-0.005173365,0.012990164,0.015139793,0.024908467,0.021720639,0.034078375,0.022931431,0.035377562,0.038814058,0.053806817,0.051795033,0.042832525,0.054493269,0.069858648,0.075266248,0.067436637,0.065285256,0.076925945,0.061184866,0.089973077,0.091731721,0.078826858,0.080050062,0.098307463,0.093913395,0.106695796,0.102426865,0.10491688,0.103671755,0.138335557,0.110785225,0.128551558
-0.254759319,-0.254687137,-0.261495218,-0.246122248,-0.249434467,-0.238890624,-0.245556998,-0.236643009,-0.221158661,-0.228143601,-0.231340568,-0.208955103,-0.213777592,-0.205130431,-0.198777663,-0.209258529,-0.192221799,-0.195115322,-0.202520366,-0.19403041,-0.177994449,-0.180046896,-0.173972003,-0.174276137,-0.165850203,-0.15625885,-0.150387931,-0.146659557,-0.162567018,-0.147076719,-0.136811742,-0.149155781,-0.131870155,-0.134479032,-0.132758706,-0.127035004,-0.116130697,-0.113442929,-0.113514152,-0.110427171,-0.105284138,-0.097271683,-0.097126721,-0.079140755,-0.079734268,-0.079948491,-0.072516353,-0.07666007,-0.070573375,-0.068001019,-0.061494394,-0.053994832,-0.06776846,-0.057882956,-0.04914673,-0.05664116,-0.033416556,-0.039393972,-0.043452588,-0.036882767,-0.028132624,-0.006877669,-0.014588481,-0.02106955,-0.01776749,-0.004296914,-0.000549661,-0.002399063,0.002522677,0.003264635,0.026115433,0.027796624,0.019624718,0.020123712,0.02486126,0.034443688,0.040974737,0.052138275,0.048607606,0.050442611,0.060590141,0.048553399,0.064061013,0.070391669,0.064260068,0.075506558,0.07092123,0.082555849,0.091911652,0.094190475,0.088540791,0.080793564,0.107954531,0.09820045,0.106051142,0.121869678,0.118677926,0.107893889,0.118724825,0.131870666,0.118003757
-0.25872773,-0.258199112,-0.26672738,-0.243146435,-0.234592555,-0.236464736,-0.234543818,-0.239071734,-0.230606286,-0.230029977,-0.216258699,-0.222772845,-0.215403203,-0.222805633,-0.202510803,-0.19904701,-0.190625738,-0.189197317,-0.186900695,-0.185341434,-0.190230405,-0.185013877,-0.173687682,-0.163192163,-0.163312015,-0.167939229,-0.156016411,-0.147757575,-0.151206031,-0.141490389,-0.142046797,-0.13548547,-0.138690708,-0.125376029,-0.135309147,-0.122155668,-0.121775728,-0.105200183,-0.105982219,-0.105586868,-0.100045049,-0.110891038,-0.094250483,-0.096256782,-0.073889329,-0.079536715,-0.07410233,-0.079581875,-0.071289881,-0.060438839,-0.063771907,-0.066115909,-0.057475313,-0.046665042,-0.05094686,-0.040378379,-0.039970851,-0.039437382,-0.017305814,-0.02891915,-0.025789209,-0.010614314,-0.010746948,-0.008129356,-0.007713962,-0.005276639,0.000951446,-0.000126594,-0.002171687,0.015278479,0.023198458,0.019252893,0.02542395,0.018908168,0.033411234,0.032503631,0.046318922,0.046324636,0.04844975,0.054735262,0.065415403,0.05912652,0.070444751,0.078619802,0.06509923,0.075001482,0.07787099,0.077835384,0.098164161,0.092484972,0.096249801,0.101278776,0.098945634,0.114623595,0.119331582,0.10652229,0.126933527,0.12172321,0.12867718,0.130544057,0.146858529
-0.250112594,-0.254249255,-0.25065979,-0.244363362,-0.249772051,-0.2381875,-0.239982046,-0.233902832,-0.232985412,-0.221764269,-0.223198602,-0.205744385,-0.206956178,-0.191418074,-0.204703336,-0.199628694,-0.196011958,-0.191302786,-0.180496172,-0.183636418,-0.171628359,-0.172190071,-0.172791247,-0.175876036,-0.161561167,-0.16647982,-0.157390207,-0.159423227,-0.142819909,-0.139062809,-0.132669945,-0.138138005,-0.134381088,-0.131984838,-0.120639585,-0.111985402,-0.122289731,-0.115668115,-0.109820325,-0.107869619,-0.106620813,-0.102534431,-0.089581395,-0.085858715,-0.07312067,-0.081902171,-0.084604653,-0.07009918,-0.068030353,-0.060387383,-0.06591874,-0.050558101,-0.039796165,-0.062678088,-0.038247539,-0.043915434,-0.030699086,-0.037260717,-0.025850537,-0.024923717,-0.009886134,-0.004107371,-0.0271709,-0.011067445,0.003892972,-0.000829319,0.009345512,-0.004392866,0.012323201,0.010502724,0.025205128,0.032514392,0.0127335,0.033316343,0.024929938,0.037581592,0.034597267,0.048197589,0.053637583,0.0645592,0.062201155,0.054401137,0.068378451,0.074762814,0.078526623,0.086934983,0.078740269,0.095167827,0.080268202,0.080117655,0.10665032,0.097375065,0.115810702,0.112014309,0.109637463,0.118874271,0.115934204,0.133686674,0.132296013,0.125267123,0.132546002
-0.25848577,-0.258208632,-0.259235353,-0.241501229,-0.236953123,-0.238902245,-0.244882472,-0.221440953,-0.223448182,-0.223490602,-0.218896121,-0.215154067,-0.207299146,-0.204122418,-0.197581768,-0.19816216,-0.205128445,-0.183274361,-0.187027995,-0.176639477,-0.186276303,-0.187994186,-0.168804781,-0.165909748,-0.157164866,-0.159702484,-0.160907303,-0.166445439,-0.135962436,-0.138949456,-0.135399217,-0.128173478,-0.128851316,-0.12930517,-0.124110266,-0.116391489,-0.106972621,-0.11250126,-0.105854557,-0.103089498,-0.096347995,-0.091324409,-0.09598166,-0.089276343,-0.08430239,-0.083634611,-0.070466986,-0.065380455,-0.065286219,-0.067316154,-0.050890095,-0.044905326,-0.054848555,-0.051527365,-0.03403125,-0.024766022,-0.027831261,-0.032113293,-0.027129643,-0.028668604,-0.019310808,-0.013063997,-0.006785644,0.004494371,-0.001057466,0.005160859,0.008843596,0.002561721,0.00672505,0.009141232,0.016751288,0.022996837,0.03277692,0.030239366,0.035535119,0.042960322,0.055755958,0.036031307,0.04241614,0.049234399,0.058792497,0.062454305,0.078737168,0.071170915,0.084899588,0.086094646,0.093049791,0.095424063,0.10167483,0.093513207,0.107868342,0.095073254,0.117953042,0.117347105,0.119775571,0.127041178,0.13245112,0.13207613,0.125150863,0.1377032,0.135636299
-0.258815707,-0.260532947,-0.241307341,-0.246215654,-0.239054613,-0.2475776,-0.229562267,-0.2267753,-0.230449178,-0.218455146,-0.220718029,-0.208101456,-0.210907473,-0.205880741,-0.221583107,-0.200175387,-0.193156327,-0.200887018,-0.179174131,-0.183383178,-0.183650308,-0.164824191,-0.17377639,-0.155529622,-0.168405895,-0.166015374,-0.160496494,-0.149257798,-0.142567069,-0.130484286,-0.137333451,-0.128965528,-0.131421628,-0.127146677,-0.131129453,-0.106981057,-0.115863502,-0.101821283,-0.112465253,-0.103713901,-0.113953673,-0.085987587,-0.087293804,-0.081287394,-0.077772478,-0.065215188,-0.065225983,-0.068759654,-0.068534198,-0.063929803,-0.054103632,-0.03851007,-0.033509598,-0.042023209,-0.045518973,-0.037972979,-0.023902228,-0.038046109,-0.020317316,-0.017046816,-0.022323091,0.003798758,-0.007285162,-0.008627235,0.011471213,0.004190395,0.003410607,0.023041708,0.020708172,0.01798921,0.021635971,0.032626654,0.038033249,0.031597018,0.041578891,0.049340438,0.035668898,0.053124625,0.056262333,0.061887047,0.071185047,0.071624154,0.065100378,0.075501299,0.089576143,0.084579675,0.083570054,0.087579005,0.10561581,0.108565134,0.111583156,0.093247783,0.10177891,0.10362421,0.131802304,0.123968443,0.132074462,0.140452455,0.13749295,0.129170246,0.148737107
-0.25543773,-0.249657178,-0.2472163,-0.258195697,-0.242630145,-0.225132349,-0.229184938,-0.218821056,-0.220517609,-0.204246803,-0.215887221,-0.205548006,-0.211068516,-0.189237735,-0.19486349,-0.200300558,-0.191908285,-0.186553023,-0.180319309,-0.178331653,-0.177469662,-0.159324851,-0.155985058,-0.17401919,-0.160578229,-0.157165979,-0.152645734,-0.144409333,-0.147492077,-0.139482852,-0.128011728,-0.125546925,-0.131809299,-0.123144821,-0.114849418,-0.106123789,-0.115492482,-0.102231805,-0.094948844,-0.091933628,-0.099773175,-0.087655683,-0.082128168,-0.081485545,-0.081103288,-0.075678932,-0.062713732,-0.070247121,-0.063782056,-0.078516432,-0.061502209,-0.046836478,-0.055361204,-0.039827161,-0.041066932,-0.037340697,-0.03520994,-0.020223369,-0.016835532,-0.014610197,-0.007806218,-0.000404479,0.00506633,-0.004222113,0.009806174,0.01412388,0.01062391,0.006869139,0.017059941,0.015374454,0.029766582,0.016202583,0.03138853,0.043987213,0.049512413,0.049332444,0.058738033,0.042815161,0.061561574,0.064157588,0.0821948,0.067051754,0.071480866,0.095060402,0.093642104,0.088461985,0.090132317,0.08957389,0.096916405,0.09327318,0.118902181,0.113731726,0.108686744,0.12441906,0.128966945,0.117370231,0.141563716,0.131707955,0.138895918,0.13037859,0.145959478
-0.252059762,-0.247720497,-0.242803687,-0.246395229,-0.240695758,-0.239583814,-0.235264476,-0.229187671,-0.230666923,-0.211488823,-0.214392646,-0.214031657,-0.210324406,-0.211823124,-0.199221965,-0.195621082,-0.188957193,-0.179108174,-0.175605398,-0.165234773,-0.16784799,-0.168971454,-0.159488324,-0.160586025,-0.161284321,-0.156470625,-0.155189187,-0.146937986,-0.141530861,-0.126618806,-0.138023965,-0.132315861,-0.120101953,-0.118072153,-0.111922251,-0.105560458,-0.100416267,-0.099670522,-0.115586542,-0.09100946,-0.091505965,-0.094450905,-0.084829465,-0.076606204,-0.082650199,-0.071476786,-0.070145758,-0.06280336,-0.057320739,-0.054062399,-0.063728981,-0.043855256,-0.047557985,-0.041165714,-0.025547801,-0.042814768,-0.017112827,-0.026621327,-0.016321405,-0.00704753,-0.018901756,-0.012625329,-0.012873547,0.001834896,0.008169799,0.018539893,0.020344654,0.019982741,0.020574786,0.02296502,0.025688219,0.042685202,0.045412691,0.039994944,0.056058601,0.053879799,0.048534741,0.051176108,0.076499944,0.081919337,0.062062424,0.067296291,0.079625964,0.08510934,0.091952637,0.085424236,0.095955592,0.096637174,0.095833302,0.102022487,0.107101275,0.115308981,0.109527714,0.120794752,0.132222617,0.137255186,0.122796855,0.140271375,0.12631616,0.142919699,0.148369054
-0.253221625,-0.246466289,-0.241725953,-0.244388169,-0.239935806,-0.237184916,-0.23015704,-0.232435057,-0.223225443,-0.213946553,-0.214080176,-0.204361202,-0.212308903,-0.193941279,-0.202740116,-0.189217245,-0.188247624,-0.193813617,-0.182199375,-0.168304903,-0.169680997,-0.15711181,-0.161979402,-0.149884072,-0.160871734,-0.154665211,-0.149124509,-0.145319183,-0.135498979,-0.126443294,-0.133585585,-0.125429638,-0.112033356,-0.117902771,-0.109493466,-0.10762097,-0.103811759,-0.107181385,-0.084866161,-0.092395876,-0.08627746,-0.092063013,-0.089096566,-0.064400201,-0.078373629,-0.067546077,-0.061466358,-0.049607362,-0.058202315,-0.05603783,-0.053017514,-0.047301405,-0.033147583,-0.033783321,-0.026886473,-0.019839966,-0.024757383,-0.024640153,-0.02176993,-0.014038864,-0.010075308,0.001090103,-0.004084858,0.002748586,0.018150975,0.018853143,0.011309976,0.020158083,0.040418734,0.037589911,0.028068658,0.028418652,0.040956742,0.044949734,0.054259295,0.055646824,0.060266632,0.062489977,0.065153005,0.077178728,0.07988757,0.075787348,0.098747876,0.089860881,0.084294564,0.088293047,0.107394096,0.107491947,0.109013515,0.115642601,0.105540039,0.120422027,0.125842672,0.125790799,0.147154589,0.135860702,0.137527019,0.146638934,0.147624143,0.154916989,0.155207897
-0.250213547,-0.244999761,-0.246911089,-0.241595045,-0.239126409,-0.224782586,-0.226582315,-0.227150104,-0.222896904,-0.230446871,-0.209569759,-0.204605964,-0.1929956,-0.21263056,-0.191388376,-0.192926167,-0.189091784,-0.178305127,-0.182263806,-0.174481104,-0.173263037,-0.17530208,-0.16327924,-0.161988551,-0.160789445,-0.147882557,-0.144281972,-0.138559135,-0.141532997,-0.12214497,-0.132021554,-0.119662873,-0.120657604,-0.118392185,-0.11973032,-0.113925568,-0.105740765,-0.103998192,-0.101986919,-0.081656815,-0.092471014,-0.094011162,-0.068795238,-0.071448288,-0.070826047,-0.050740449,-0.063371735,-0.058235365,-0.058803234,-0.047962677,-0.0423126,-0.053140885,-0.033604758,-0.03638589,-0.036370216,-0.029971434,-0.008049633,-0.016362258,-0.022797327,-0.016863337,-0.007744467,0.001128628,0.005192968,0.003715933,0.020821595,0.021076651,0.014554895,0.013629487,0.025380914,0.033498552,0.038772163,0.040891587,0.032334073,0.054945966,0.049085218,0.063804692,0.055719015,0.071431895,0.068660539,0.075101935,0.081520932,0.07935363,0.082405915,0.086878064,0.090696957,0.092317356,0.098398855,0.108457562,0.116597375,0.121920478,0.119812956,0.121469464,0.127053072,0.13954087,0.13318231,0.138210717,0.140217404,0.154480116,0.147314394,0.154224262,0.16527861
-0.247298999,-0.250138773,-0.235044752,-0.243850139,-0.236429971,-0.237924372,-0.23014604,-0.233797485,-0.223105446,-0.218239949,-0.209507475,-0.19834745,-0.200435192,-0.198618753,-0.189684886,-0.195460709,-0.184942114,-0.178562076,-0.179410137,-0.180371509,-0.164284424,-0.166078795,-0.157413759,-0.163042579,-0.150192081,-0.151579855,-0.14436421,-0.13896581,-0.134337006,-0.129209622,-0.122072352,-0.136035491,-0.114736947,-0.115277503,-0.117343655,-0.109431153,-0.114100495,-0.105044295,-0.098189533,-0.088761904,-0.088228524,-0.075465774,-0.082688218,-0.080129043,-0.076540158,-0.064405202,-0.058948975,-0.05617143,-0.061653555,-0.049574312,-0.047897715,-0.040181814,-0.036088363,-0.033166575,-0.020213831,-0.040203271,-0.010518941,-0.014451992,-0.006961801,-0.012579072,-0.003448521,-0.002136269,-0.00102739,0.014928239,0.002655831,0.016195251,0.014688446,0.035261725,0.025756281,0.032689967,0.04234096,0.04109703,0.052276101,0.053321,0.060178049,0.055607452,0.056516117,0.071782474,0.080129182,0.074145242,0.081695716,0.092805743,0.087209443,0.097920835,0.101769576,0.09525074,0.098145341,0.108840777,0.111322124,0.123056895,0.130886398,0.122854132,0.139947451,0.131077593,0.136056296,0.13981875,0.152825999,0.146536373,0.159720805,0.167770897,0.161657757
-0.244032714,-0.246303229,-0.24436003,-0.234717,-0.23685578,-0.237502479,-0.232863146,-0.226381828,-0.213535962,-0.220670422,-0.214310976,-0.203040878,-0.201008938,-0.198834705,-0.195578806,-0.188528716,-0.185115259,-0.181424216,-0.17312639,-0.169571208,-0.173520321,-0.167255194,-0.15861357,-0.154530118,-0.151941466,-0.145265153,-0.141553441,-0.13277246,-0.134632313,-0.125108723,-0.13036408,-0.128721022,-0.120035693,-0.118102494,-0.106824606,-0.104927368,-0.102495847,-0.096675388,-0.102682817,-0.099694272,-0.081998904,-0.077039903,-0.080379135,-0.075380414,-0.07016637,-0.063332827,-0.067772656,-0.050936948,-0.052837915,-0.042157921,-0.039642516,-0.039260421,-0.031756415,-0.028550576,-0.021537453,-0.018096149,-0.001202062,-0.013097793,0.001131266,-0.01385477,-0.000751421,0.006927052,0.01077548,0.012923268,0.028122935,0.021182029,0.018869919,0.039850414,0.043380008,0.042775509,0.052163014,0.044791578,0.049140929,0.057518434,0.056820612,0.062085036,0.061414561,0.064995342,0.081365741,0.083091176,0.08318701,0.078395565,0.092492141,0.093137372,0.094845209,0.098438045,0.109693022,0.112398271,0.110273207,0.127902488,0.119338796,0.13741176,0.136177799,0.140100333,0.141186461,0.1409373,0.154636908,0.148349317,0.153504021,0.165052625,0.158283746
-0.249123937,-0.247682336,-0.240035297,-0.236703392,-0.232455542,-0.228022727,-0.223301047,-0.214413651,-0.214294137,-0.209735205,-0.203659692,-0.209390223,-0.198949378,-0.192655346,-0.184239955,-0.177235262,-0.195404291,-0.176573865,-0.177097709,-0.171458972,-0.170287738,-0.162294247,-0.164766824,-0.152116278,-0.161389444,-0.150402729,-0.140375887,-0.1352246,-0.13519643,-0.133342007,-0.116475519,-0.113704003,-0.121396461,-0.117450549,-0.114393861,-0.10732619,-0.100767388,-0.097218709,-0.093805625,-0.081687036,-0.081313549,-0.081886805,-0.075567935,-0.065042559,-0.070263983,-0.058500774,-0.061072955,-0.055893212,-0.056841719,-0.041156067,-0.031409184,-0.036241194,-0.025069373,-0.021250896,-0.018254369,-0.018263129,-0.020073206,-0.012558225,0.000516447,0.007515266,0.005653144,0.018062321,0.015127297,0.017415732,0.02013294,0.028461327,0.0252327,0.029588698,0.038441554,0.030937055,0.045586952,0.04782217,0.059339509,0.064831215,0.061255011,0.062745258,0.075627513,0.069611572,0.074617716,0.080477793,0.088748822,0.096757585,0.087295587,0.102697087,0.107109465,0.096783697,0.1213381,0.128361986,0.126215309,0.124545995,0.128609168,0.14356399,0.139135228,0.139761521,0.139310999,0.166083064,0.150403557,0.150950278,0.156857371,0.163350142,0.155283553
-0.249087064,-0.23957778,-0.236133286,-0.242543856,-0.220007967,-0.226945731,-0.223295993,-0.220898482,-0.223414401,-0.217281218,-0.203629171,-0.209940681,-0.189063167,-0.192761723,-0.18942933,-0.186636644,-0.173829408,-0.181204994,-0.173258462,-0.168317482,-0.170119461,-0.147760679,-0.15559129,-0.156451441,-0.152197347,-0.148443062,-0.13634882,-0.152531536,-0.142409073,-0.135238145,-0.126341396,-0.112969933,-0.114583322,-0.107640945,-0.106077409,-0.103860783,-0.09659923,-0.095047139,-0.084989795,-0.085080359,-0.077770684,-0.07298106,-0.077683107,-0.064384806,-0.058148655,-0.058988052,-0.058617452,-0.050164495,-0.046092691,-0.045379926,-0.035430491,-0.03371552,-0.022888537,-0.022766678,-0.030156586,-0.010692519,-0.016972769,-0.009295736,-0.002460892,-0.001864175,0.014664318,0.003304926,0.02880769,0.018125408,0.02474608,0.024955095,0.034998998,0.039591751,0.043307937,0.038404276,0.05085837,0.047902466,0.053150865,0.054492045,0.062922812,0.06506377,0.07542727,0.074316118,0.085712448,0.082506224,0.082705754,0.093503121,0.111126525,0.09653964,0.108118769,0.107496255,0.112302744,0.130371872,0.122550579,0.121992558,0.126860094,0.139844929,0.136641729,0.14420843,0.14456787,0.154071865,0.153546496,0.161675471,0.169678481,0.173930827,0.167864
